activity_id,activity_date,elapsed_time,distance,bike_weight,moving_time,max_speed,avg_speed,elevation_gain,elevation_loss,elevation_low,elevation_high,max_grade,avg_grade,avg_power,calories,perceived_exertion,perceived_relative_effort,weather_observation_time,weather_temperature,apparent_temperature,humidity,weather_pressure,wind_speed,wind_gust,wind_bearing,sunrise_time,sunset_time,act_name_len,has_description,simple_exertion
5070122440,2021-04-04 15:34:40,15412,46.7,10.16049957,9459,12.5,4.93727684,198.0679321,197.6679993,237.8999939,284.8999939,43.0,0.0008565,96.48961639,1017.65509,6.0,249.0,2021-04-04 15:00:16,15.13000011,15.13000011,0.409999996,1023.900024,1.799999952,2.109999895,321.0,2021-04-04 11:12:00,2021-04-05 00:00:00,40,True,NORMAL
5082384851,2021-04-06 21:25:32,12569,35.61,10.16049957,8076,26.29999924,4.410450935,174.1597137,125.8600006,218.3999939,270.3999939,10.80000019,0.135602549,192.5673523,1734.015747,2.0,38.0,2021-04-06 21:00:48,25.12999916,25.12999916,0.349999994,1013.700012,3.569999933,7.96999979,222.0,2021-04-06 11:07:44,2021-04-07 00:02:08,33,False,EASY
5093418943,2021-04-08 21:31:20,5265,15.78,10.16049957,4174,9.5,3.782654524,45.65243912,45.85243988,221.1000061,236.0,16.70000076,-0.001266721,80.18539429,373.1836243,,,2021-04-08 21:00:48,17.42000008,17.42000008,0.75999999,1006.200012,0.709999979,0.920000017,125.0,2021-04-08 11:05:36,2021-04-09 00:04:16,20,False,
5099134640,2021-04-09 23:22:53,6945,34.11,10.16049957,6301,13.60000038,5.414680004,134.3451233,134.3450012,244.1999969,281.8999939,18.20000076,0.0,96.57897186,678.5268555,6.0,166.0,2021-04-09 23:00:16,22.0,22.0,0.409999996,1009.5,2.720000029,8.819999695,199.0,2021-04-09 11:03:28,2021-04-10 00:06:24,23,False,NORMAL
5161949989,2021-04-20 14:38:06,11775,37.26,10.16049957,9088,16.29999924,4.100803375,62.13041687,62.13041687,0.100000001,15.30000019,30.60000038,0.0,76.93447113,779.5861816,6.0,239.0,2021-04-20 14:00:32,20.72999954,21.03000069,0.829999983,1016.299988,3.309999943,4.610000134,67.0,2021-04-20 10:54:56,2021-04-20 23:57:52,30,False,NORMAL
5193031079,2021-04-25 18:42:47,7563,11.38,10.16049957,3553,10.10000038,3.204897165,13.22444439,13.22439957,258.3999939,269.7000122,4.699999809,0.0,78.9634552,312.8214111,,,2021-04-25 17:59:28,13.47999954,13.47999954,0.670000017,1015.799988,4.190000057,6.340000153,277.0,2021-04-25 10:40:00,2021-04-26 00:21:20,42,False,
5198305923,2021-04-26 20:58:29,898,3.88,10.16049957,747,12.69999981,5.198795319,34.99523926,32.39519882,237.1999969,272.2999878,7.0,0.066949919,122.8008881,102.2815704,,,2021-04-26 20:01:04,19.78000069,19.78000069,0.319999993,1018.0,3.309999943,4.659999847,167.0,2021-04-26 10:40:00,2021-04-27 00:23:28,28,False,
5198411144,2021-04-26 22:18:34,780,4.21,10.16049957,744,10.0,5.658333302,6.920000076,0.519999981,262.7000122,269.7000122,2.200000048,0.152026221,120.7689743,100.1851349,,,2021-04-26 22:00:32,19.56999969,19.56999969,0.360000014,1016.299988,1.480000019,3.99000001,151.0,2021-04-26 10:40:00,2021-04-27 00:23:28,39,False,
5198781258,2021-04-26 23:19:22,3110,9.65,10.16049957,2765,10.30000019,3.490198851,61.82807922,56.02807617,218.6999969,240.8000031,21.20000076,0.060101137,90.08818817,277.739624,7.0,88.0,2021-04-26 23:00:16,20.59000015,20.59000015,0.319999993,1015.799988,3.230000019,6.389999866,159.0,2021-04-26 10:40:00,2021-04-27 00:23:28,25,False,HARD
5204597211,2021-04-27 22:09:31,3618,4.86,10.16049957,2612,9.399999619,1.86052835,12.99303913,13.49303913,277.1000061,282.8999939,19.79999924,-0.010288701,82.1359787,239.2111816,7.0,83.0,2021-04-27 22:00:32,27.12000084,27.12000084,0.319999993,1011.5,6.320000172,9.890000343,214.0,2021-04-27 10:37:52,2021-04-28 00:23:28,20,True,HARD
5276028678,2021-05-10 21:41:23,9273,39.5,10.16049957,7774,11.39999962,5.08173418,174.8663177,174.8659973,225.3999939,278.2999878,19.60000038,0.0,95.41877747,827.0911255,7.0,248.0,2021-05-10 21:00:48,14.56999969,14.56999969,0.49000001,1019.400024,1.860000014,3.589999914,300.0,2021-05-10 10:22:56,2021-05-11 00:38:24,16,True,HARD
5281430439,2021-05-11 22:15:29,2830,12.72,10.16049957,2402,10.89999962,5.295628548,42.99197006,42.99200058,241.8999939,269.7000122,26.10000038,0.0,92.63687897,248.1029205,6.0,63.0,2021-05-11 22:00:32,12.18000031,12.18000031,0.409999996,1024.300049,2.779999971,6.050000191,345.0,2021-05-11 10:22:56,2021-05-12 00:38:24,18,False,NORMAL
5293004652,2021-05-13 23:44:39,2951,17.85,10.16049957,2864,9.600000381,6.234008312,53.27724457,52.47719955,244.3000031,276.3999939,6.5,0.004480739,103.4681778,330.4105835,5.0,51.0,2021-05-13 23:00:16,18.05999947,18.05999947,0.289999992,1025.5,1.929999948,3.289999962,8.0,2021-05-13 10:20:48,2021-05-14 00:40:32,15,False,NORMAL
5297308458,2021-05-14 18:30:25,5448,9.38,10.16049957,1509,11.60000038,6.22160387,30.84444427,30.84440041,245.3999939,269.7000122,4.400000095,0.0,120.4187775,202.6091766,5.0,27.0,2021-05-14 17:59:28,19.44000053,19.44000053,0.25999999,1026.5,1.070000052,1.840000033,231.0,2021-05-14 10:18:40,2021-05-15 00:40:32,20,False,NORMAL
5303113563,2021-05-15 16:27:38,12589,36.11,10.16049957,9009,12.30000019,4.009101868,133.6770325,133.5769958,244.3000031,281.8999939,10.30000019,0.00027687,98.04356384,984.8513794,7.0,287.0,2021-05-15 16:00:00,22.29000092,22.29000092,0.270000011,1025.699951,0.99000001,1.340000033,217.0,2021-05-15 10:18:40,2021-05-16 00:42:40,33,False,HARD
5309967633,2021-05-16 21:01:08,8081,21.56,10.16049957,6328,11.89999962,3.40775919,57.36696243,57.16699982,245.3999939,281.3999939,5.400000095,0.000927459,90.29849243,637.1209106,5.0,114.0,2021-05-16 21:00:48,22.23999977,22.23999977,0.379999995,1021.700012,1.460000038,1.879999995,167.0,2021-05-16 10:16:32,2021-05-17 00:42:40,44,True,NORMAL
5331524115,2021-05-20 21:01:56,9346,12.01,10.16049957,3425,9.100000381,3.50709486,33.51892471,33.51892471,245.3999939,269.7000122,9.800000191,0.0,97.49938965,372.3379822,3.0,28.0,2021-05-20 21:00:48,29.69000053,29.69000053,0.340000004,1025.099976,3.220000029,4.059999943,152.0,2021-05-20 10:14:24,2021-05-21 00:46:56,55,False,EASY
5333556405,2021-05-21 12:03:17,1681,3.29,10.16049957,1204,10.30000019,2.73438549,10.28666687,9.686666489,266.7999878,274.8999939,7.099999905,0.018224895,112.4093857,150.9051056,3.0,10.0,2021-05-21 12:01:04,18.54999924,18.54999924,0.709999979,1029.300049,1.309999943,3.519999981,196.0,2021-05-21 10:12:16,2021-05-22 00:49:04,19,False,EASY
5335849495,2021-05-21 21:25:14,3172,11.2,10.16049957,2763,9.5,4.056134701,26.68333244,26.68333244,245.3999939,269.7000122,4.099999905,0.0,77.02991486,237.3095245,5.0,49.0,2021-05-21 21:00:48,30.54000092,30.54000092,0.349999994,1028.400024,2.579999924,3.130000114,212.0,2021-05-21 10:12:16,2021-05-22 00:49:04,24,True,NORMAL
5341603813,2021-05-22 21:28:18,7407,17.37,10.16049957,5254,9.100000381,3.307365894,73.2827301,72.88272858,241.8999939,276.7999878,23.20000076,0.002301906,90.42360687,529.72052,5.0,94.0,2021-05-22 21:00:48,28.78000069,28.78000069,0.349999994,1024.699951,3.089999914,4.929999828,284.0,2021-05-22 10:12:16,2021-05-23 00:49:04,26,False,NORMAL
5357216573,2021-05-25 18:07:46,3355,11.42,10.16049957,2391,12.19999981,4.7797575,26.22461128,25.22461128,245.3999939,269.8999939,6.5,0.008750131,112.339592,299.4934082,6.0,63.0,2021-05-25 17:59:28,30.82999992,30.82999992,0.379999995,1018.700012,3.799999952,6.710000038,243.0,2021-05-25 10:10:08,2021-05-26 00:51:12,36,True,NORMAL
5414000885,2021-06-04 20:11:20,4293,10.03,10.16049957,2573,10.10000038,3.899261475,11.46380997,11.46380997,262.2999878,269.7000122,6.599999905,0.0,83.87054443,240.6157837,,,2021-06-04 19:58:56,27.95000076,28.35000038,0.49000001,1014.400024,2.190000057,4.610000134,280.0,2021-06-04 10:05:52,2021-06-05 00:59:44,29,False,
5431902277,2021-06-07 21:51:46,4305,14.58,10.16049957,3473,9.399999619,4.198589325,64.78809357,64.08809662,241.8999939,270.0,14.69999981,0.004800538,94.04241943,364.1693726,6.0,91.0,2021-06-07 21:00:48,28.25,30.17000008,0.629999995,1015.400024,2.940000057,5.559999943,207.0,2021-06-07 10:05:52,2021-06-08 01:01:52,53,False,NORMAL
5443947412,2021-06-09 23:38:53,5540,25.35,10.16049957,4566,12.30000019,5.552365303,90.40156555,90.40156555,241.8999939,275.2000122,25.0,0.0,107.6077576,547.8407593,7.0,145.0,2021-06-09 23:00:16,24.77000046,25.32999992,0.779999971,1015.900024,1.340000033,2.710000038,165.0,2021-06-09 10:05:52,2021-06-10 01:01:52,50,False,HARD
5502826534,2021-06-20 16:59:30,6500,12.35,10.16049957,4037,9.0,3.059400558,24.52000427,24.12000465,209.3999939,220.8999939,8.5,0.003238657,61.30057907,275.9295349,,,2021-06-20 16:00:00,27.40999985,29.87999916,0.730000019,1007.900024,2.910000086,5.559999943,218.0,2021-06-20 09:53:04,2021-06-21 01:04:00,24,True,
5513440238,2021-06-22 21:01:27,3475,17.28,10.16049957,3050,9.899999619,5.667245865,74.39674377,63.59674454,244.3999939,281.8999939,10.0,0.06248156,105.0409088,357.217865,7.0,97.0,2021-06-22 21:00:48,20.20000076,20.20000076,0.349999994,1015.5,3.690000057,7.039999962,344.0,2021-06-22 10:05:52,2021-06-23 01:06:08,33,False,HARD
5513980321,2021-06-22 23:44:03,3237,17.08,10.16049957,2867,13.69999981,5.959295273,58.82523727,69.42523956,244.3000031,281.8999939,16.0,-0.062041637,97.34255981,311.1754456,6.0,75.0,2021-06-22 23:00:16,19.82999992,19.82999992,0.389999986,1016.299988,3.00999999,5.28000021,320.0,2021-06-22 10:05:52,2021-06-23 01:06:08,30,False,NORMAL
5580502904,2021-07-05 15:35:24,11919,17.65,10.16049957,5974,9.5,2.955641031,74.44940186,74.44940186,241.8999939,277.0,18.60000038,0.0,86.80523682,578.2105713,5.0,107.0,2021-07-05 15:00:16,29.54000092,32.38999939,0.620000005,1017.299988,1.840000033,3.349999905,293.0,2021-07-05 10:10:08,2021-07-06 01:06:08,40,True,NORMAL
5584311964,2021-07-06 14:10:33,795,4.66,10.16049957,746,9.899999619,6.254959583,6.327777863,24.02777863,245.3999939,269.7000122,2.5,-0.379323661,83.92539215,69.80830383,5.0,13.0,2021-07-06 14:00:32,28.26000023,31.28000069,0.709999979,1018.599976,2.960000038,3.769999981,289.0,2021-07-06 10:10:08,2021-07-07 01:06:08,22,False,NORMAL
5584796627,2021-07-06 15:54:20,955,4.65,10.16049957,852,9.5,5.460093975,24.0,6.800000191,245.3999939,269.3999939,4.199999809,0.369733453,124.2059631,117.993187,5.0,15.0,2021-07-06 15:00:16,29.60000038,33.5,0.670000017,1018.200012,2.529999971,3.970000029,278.0,2021-07-06 10:10:08,2021-07-07 01:06:08,23,False,NORMAL
5626280101,2021-07-14 12:50:28,3903,11.88,10.16049957,2917,9.399999619,4.072334766,31.34000015,31.34000015,245.3999939,269.7000122,6.699999809,0.0,96.34021759,313.3422241,5.0,52.0,2021-07-14 12:01:04,22.29000092,22.85000038,0.870000005,1022.099976,1.340000033,3.0,237.0,2021-07-14 10:16:32,2021-07-15 01:01:52,32,True,NORMAL
5643301879,2021-07-17 16:55:32,6573,26.16,10.16049957,5503,10.89999962,4.755242825,135.8461151,135.3461151,244.3000031,284.2000122,11.80000019,0.001910723,84.89286041,520.8894043,5.0,99.0,2021-07-17 16:00:00,24.75,25.38999939,0.810000002,1016.0,3.150000095,4.730000019,300.0,2021-07-17 10:18:40,2021-07-18 00:59:44,29,False,NORMAL
5647057221,2021-07-18 12:18:56,1468,7.28,10.16049957,1359,8.800000191,5.361221313,38.76666641,33.06666565,244.8999939,276.6000061,4.800000191,0.078233302,99.42881775,150.6629944,4.0,15.0,2021-07-18 12:01:04,18.12000084,18.39999962,0.930000007,1022.900024,0.389999986,0.870000005,330.0,2021-07-18 10:20:48,2021-07-19 00:59:44,44,False,EASY
5647427819,2021-07-18 12:59:53,2786,8.78,10.16049957,1898,11.5,4.629030704,33.15000153,38.84999847,241.8999939,276.8999939,12.19999981,-0.064876676,97.09888458,205.4874573,5.0,34.0,2021-07-18 12:01:04,17.57999992,17.88999939,0.949999988,1022.900024,0.50999999,1.129999995,343.0,2021-07-18 10:20:48,2021-07-19 00:59:44,21,False,NORMAL
5657666349,2021-07-20 11:57:27,5832,12.63,10.16049957,3615,13.10000038,3.493692875,44.6730957,43.6730957,241.8000031,270.2000122,16.79999924,0.007917845,98.67758179,397.7421875,5.0,65.0,2021-07-20 10:59:12,19.17000008,19.54999924,0.920000017,1017.5,1.080000043,1.080000043,344.0,2021-07-20 10:22:56,2021-07-21 00:57:36,21,False,NORMAL
5684686898,2021-07-25 12:57:05,770,2.35,10.16049957,636,7.599999905,3.69449687,2.796296358,1.996296287,266.7999878,269.7000122,5.599999905,0.0340469,75.99333191,53.88991165,,,2021-07-25 11:58:56,22.54999924,23.39999962,0.970000029,1013.299988,1.519999981,3.380000114,262.0,2021-07-25 10:25:04,2021-07-26 00:53:20,27,True,
5696492733,2021-07-27 17:07:25,2201,3.76,10.16049957,1220,10.60000038,3.083688498,6.688333511,7.08833313,266.3999939,270.6000061,7.800000191,-0.010632359,97.74102783,132.9571228,,,2021-07-27 16:59:44,30.48999977,30.80999947,0.439999998,1018.0,1.470000029,2.279999971,247.0,2021-07-27 10:27:12,2021-07-28 00:53:20,19,True,
5698018769,2021-07-27 23:01:26,1880,9.16,10.16049957,1743,11.80000019,5.258978844,40.95833206,35.15833282,241.8999939,276.7999878,16.20000076,0.06327457,110.5379181,214.8243561,,,2021-07-27 23:00:16,30.05999947,31.29000092,0.50999999,1015.799988,1.460000038,2.420000076,258.0,2021-07-27 10:27:12,2021-07-28 00:53:20,21,False,
5698211851,2021-07-27 23:59:11,1919,7.79,10.16049957,1509,12.19999981,5.168058395,33.25749969,39.75749969,242.5,277.2999878,10.5,-0.083348297,110.286171,185.5603333,,,2021-07-27 23:00:16,28.94000053,29.92000008,0.529999971,1016.0,2.49000001,2.49000001,288.0,2021-07-27 10:27:12,2021-07-28 00:53:20,36,False,
5721992926,2021-08-01 13:32:37,6299,18.95,10.16049957,4153,9.899999619,4.563110828,72.3171463,72.3171463,242.6000061,277.7000122,12.30000019,0.0,91.9487381,425.7773743,5.0,74.0,2021-08-01 13:00:48,18.37000084,18.45000076,0.839999974,1013.900024,1.620000005,2.710000038,270.0,2021-08-01 10:31:28,2021-08-02 00:49:04,7,False,NORMAL
5734625105,2021-08-03 21:21:18,4260,14.4,10.16049957,2604,11.69999981,5.529800415,72.07976532,72.07976532,241.8999939,276.8999939,8.600000381,0.0,105.7729263,307.1074524,8.0,112.0,2021-08-03 21:00:48,27.54000092,27.54000092,0.389999986,1017.099976,1.889999986,3.0,29.0,2021-08-03 10:33:36,2021-08-04 00:44:48,25,False,HARD
5738268973,2021-08-04 15:41:56,1430,7.5,10.16049957,1383,9.0,5.428995132,30.77388954,30.07388878,264.7999878,272.8999939,7.800000191,0.009323016,82.37187958,127.0211487,,,2021-08-04 15:00:16,24.65999985,24.65999985,0.50999999,1020.200012,2.50999999,3.559999943,56.0,2021-08-04 10:35:44,2021-08-05 00:44:48,22,True,
5744211917,2021-08-05 16:32:02,4163,11.2,10.16049957,3085,11.69999981,3.632674217,32.69729614,32.69729614,245.3999939,269.7000122,25.0,0.0,104.8058701,360.5086365,6.0,81.0,2021-08-05 16:00:00,27.39999962,27.45000076,0.449999988,1021.0,0.829999983,1.450000048,87.0,2021-08-05 10:35:44,2021-08-06 00:42:40,24,True,NORMAL
5750241138,2021-08-06 22:02:40,3604,17.25,10.16049957,3055,13.10000038,5.646906853,73.56345367,62.46345139,244.3999939,281.8999939,10.10000038,0.064342976,110.8647614,377.6414185,,,2021-08-06 22:00:32,28.95999908,29.87000084,0.519999981,1016.900024,2.660000086,4.289999962,225.0,2021-08-06 10:37:52,2021-08-07 00:42:40,21,False,
5750871836,2021-08-07 02:17:42,3117,16.99,10.16049957,2902,12.5,5.856478214,59.28662491,69.08662415,244.3000031,281.8999939,17.20000076,-0.057662323,93.24678802,301.7214355,6.0,76.0,2021-08-07 01:59:28,23.34000015,23.72999954,0.75999999,1017.5,1.639999986,2.829999924,202.0,2021-08-06 10:37:52,2021-08-07 00:42:40,36,False,NORMAL
5770318350,2021-08-10 16:17:07,1881,9.6,10.16049957,1523,10.89999962,6.302954674,31.50052834,31.50052834,245.3999939,269.7000122,4.0,0.0,113.4512177,192.6566162,6.0,40.0,2021-08-10 16:00:00,28.13999939,32.27000046,0.790000021,1016.5,5.590000153,8.699999809,224.0,2021-08-10 10:40:00,2021-08-11 00:36:16,25,False,NORMAL
5799053437,2021-08-15 17:40:43,8891,17.92,10.16049957,5081,9.899999619,3.527711153,29.97412872,30.0741291,209.1999969,222.5,37.20000076,-0.000557902,73.36253357,415.6218567,,,2021-08-15 16:59:44,22.85000038,22.85000038,0.589999974,1023.799988,2.099999905,3.180000067,65.0,2021-08-15 10:37:52,2021-08-16 00:27:44,21,False,
5804747385,2021-08-16 22:55:44,8164,21.95,10.16049957,5212,11.39999962,4.212893486,64.10915375,63.50915146,245.3999939,281.5,6.0,0.002732539,107.137886,622.6189575,6.0,137.0,2021-08-16 22:00:32,24.59000015,25.25,0.819999993,1016.099976,0.810000002,1.899999976,88.0,2021-08-16 10:46:24,2021-08-17 00:29:52,43,False,NORMAL
5821280543,2021-08-19 23:26:59,8684,34.33,10.16049957,5935,14.89999962,5.784313202,136.5603943,136.5603943,244.3000031,281.8999939,17.29999924,0.0,80.14440918,530.357605,,,2021-08-19 23:00:16,28.93000031,30.90999985,0.600000024,1016.0,1.129999995,1.129999995,285.0,2021-08-19 10:50:40,2021-08-20 00:25:36,14,False,
5825835473,2021-08-20 21:46:33,7622,13.07,10.16049957,4465,10.19999981,2.928465843,46.97000122,46.86999893,245.3999939,270.0,8.800000191,0.000764783,94.62927246,471.1094666,5.0,80.0,2021-08-20 21:00:48,29.28000069,31.35000038,0.589999974,1012.5,1.690000057,1.940000057,73.0,2021-08-20 10:50:40,2021-08-21 00:23:28,25,True,NORMAL
5896380241,2021-09-02 22:18:21,10742,33.1,10.16049957,6200,14.0,5.339435577,83.9733429,83.9733429,219.6999969,231.3000031,8.5,0.0,109.7780533,758.8956909,7.0,198.0,2021-09-02 22:00:32,24.79000092,24.79000092,0.49000001,1018.299988,2.730000019,3.619999886,14.0,2021-09-02 11:03:28,2021-09-03 00:04:16,22,False,HARD
5934761228,2021-09-09 23:07:25,3551,19.52,10.16049957,3346,9.899999619,5.833801746,70.87809753,70.87809753,244.3999939,276.3999939,6.699999809,0.0,95.72148895,357.1167908,5.0,60.0,2021-09-09 23:00:16,22.11000061,22.11000061,0.469999999,1014.200012,2.74000001,5.28000021,329.0,2021-09-09 11:09:52,2021-09-09 23:53:36,45,True,NORMAL
5967161006,2021-09-15 23:39:55,1673,10.58,10.16049957,1487,15.69999981,7.119905949,34.34190369,34.14190292,151.6999969,170.6000061,8.5,0.001889056,114.976593,190.6317749,10.0,90.0,2021-09-15 23:00:16,23.89999962,24.31999969,0.75999999,1014.599976,2.140000105,3.460000038,7.0,2021-09-15 11:20:32,2021-09-15 23:47:12,32,True,HARD
5976929584,2021-09-17 23:26:51,2734,15.63,10.16049957,2581,12.39999962,6.055792332,36.28526306,35.88526535,146.1000061,157.3999939,7.599999905,0.002559181,94.33876038,271.489502,5.0,46.0,2021-09-17 23:00:16,27.46999931,29.20000076,0.649999976,1017.700012,1.309999943,2.359999895,181.0,2021-09-17 11:22:40,2021-09-17 23:42:56,23,False,NORMAL
5990296028,2021-09-20 11:41:28,2134,11.95,10.16049957,1985,11.19999981,6.02171278,51.46607208,35.26607132,151.8999939,185.5,28.89999962,0.135529697,113.9236298,252.1443176,8.0,85.0,2021-09-20 10:59:12,20.79000092,21.55999947,1.0,1018.299988,2.519999981,6.389999866,139.0,2021-09-20 11:24:48,2021-09-20 23:38:40,36,True,HARD
5995495283,2021-09-21 12:04:31,1986,11.45,10.16049957,1875,10.10000038,6.108960152,20.58640671,49.38640594,151.8999939,185.3999939,5.199999809,-0.251433969,100.2841415,209.6565399,,,2021-09-21 11:58:56,19.98999977,20.53000069,0.949999988,1018.5,2.769999981,7.820000172,151.0,2021-09-21 11:26:56,2021-09-21 23:36:32,7,False,
6009072937,2021-09-23 20:37:00,11335,41.05,10.16049957,6524,12.69999981,6.292259216,89.42992401,89.42992401,152.0,185.5,27.20000076,0.0,112.7363281,820.0733643,,,2021-09-23 20:01:04,18.54000092,18.54000092,0.550000012,1013.799988,4.630000114,7.920000076,277.0,2021-09-23 11:26:56,2021-09-23 23:34:24,23,True,
6019329849,2021-09-25 19:53:16,12841,13.21,10.16049957,2586,10.39999962,5.110750198,32.84818268,63.44818115,152.0,185.3000031,21.5,-0.231530517,100.6642761,290.254364,5.0,46.0,2021-09-25 18:59:12,20.44000053,20.44000053,0.540000021,1016.5,3.670000076,5.71999979,281.0,2021-09-25 11:29:04,2021-09-25 23:30:08,45,False,NORMAL
6035300212,2021-09-28 22:42:38,3323,12.42,10.16049957,2875,11.60000038,4.321530342,50.74341965,50.74341965,151.8999939,185.5,29.39999962,0.0,106.8576889,342.5456848,6.0,75.0,2021-09-28 22:00:32,27.12000084,28.71999931,0.660000026,1012.5,1.75,2.75,313.0,2021-09-28 11:31:12,2021-09-28 23:25:52,19,False,NORMAL
6040356169,2021-09-29 22:27:22,4378,18.28,10.16049957,4290,14.39999962,4.262937069,147.4461975,147.4461975,151.6000061,189.0,26.79999924,0.0,109.9486237,525.9227295,7.0,137.0,2021-09-29 22:00:32,26.13999939,26.13999939,0.50999999,1016.700012,1.879999995,3.130000114,53.0,2021-09-29 11:33:20,2021-09-29 23:23:44,31,False,HARD
6089390730,2021-10-09 19:20:10,11216,54.41,10.16049957,9110,16.39999962,5.973150253,123.4830704,80.48307037,153.8000031,226.3999939,17.5,0.079021744,106.7440109,1084.268311,7.0,291.0,2021-10-09 18:59:12,26.82999992,27.5,0.540000021,1015.0,2.410000086,3.410000086,190.0,2021-10-09 11:44:00,2021-10-09 23:08:48,39,True,HARD
6089991637,2021-10-10 01:44:16,3192,21.97,10.16049957,3042,14.89999962,7.224621773,21.19666672,95.49666595,152.0,226.3000031,5.300000191,-0.338076115,118.2158508,400.9680786,8.0,130.0,2021-10-10 00:59:44,20.76000023,20.96999931,0.800000012,1014.700012,1.970000029,3.950000048,146.0,2021-10-09 11:41:52,2021-10-09 23:08:48,23,True,HARD
6099719828,2021-10-11 22:18:04,5772,35.19,10.16049957,5534,13.10000038,6.3595047,51.92367935,81.42368317,153.3999939,185.5,3.200000048,-0.083822295,105.7405853,652.4627686,6.0,146.0,2021-10-11 22:00:32,26.77000046,27.81999969,0.600000024,1010.0,4.630000114,8.550000191,159.0,2021-10-11 11:44:00,2021-10-11 23:04:32,23,True,NORMAL
6109287368,2021-10-13 21:32:11,3205,15.99,10.16049957,2785,12.0,5.744631767,63.56519318,63.56519318,146.1000061,185.3999939,35.59999847,0.0,122.6085663,380.7333069,6.0,73.0,2021-10-13 21:00:48,25.37999916,25.37999916,0.540000021,1015.200012,2.410000086,4.239999771,199.0,2021-10-13 11:46:08,2021-10-13 23:02:24,39,True,NORMAL
6114432363,2021-10-14 21:23:13,11794,55.71,10.16049957,10245,15.80000019,5.438594341,375.4645996,397.3649902,150.8000031,250.1000061,15.39999962,-0.039304789,117.3909149,1340.977905,8.0,441.0,2021-10-14 21:00:48,28.56999969,30.87999916,0.639999986,1012.599976,2.940000057,4.570000172,213.0,2021-10-14 11:46:08,2021-10-14 23:00:16,35,False,HARD
6114600993,2021-10-15 01:35:52,975,5.42,10.16049957,925,10.69999981,5.866378307,11.34107113,16.64109993,153.8000031,170.6000061,8.5,-0.097670645,97.17995453,100.2290192,7.0,29.0,2021-10-15 00:59:44,22.60000038,23.04000092,0.819999993,1013.099976,1.779999971,3.589999914,168.0,2021-10-14 11:46:08,2021-10-14 23:00:16,22,False,HARD
6122707646,2021-10-16 16:38:27,5172,12.2,10.16049957,4221,8.899999619,2.892418861,64.01447296,64.01447296,153.3999939,185.5,46.79999924,0.0,86.1829071,405.6125183,,,2021-10-16 16:00:00,13.89000034,13.89000034,0.720000029,1016.400024,5.650000095,9.199999809,295.0,2021-10-16 11:48:16,2021-10-16 22:58:08,28,True,
6133278115,2021-10-18 20:29:13,5174,16.13,10.16049957,3882,11.5,4.155074596,64.06095123,64.06095123,146.1000061,185.3999939,32.90000153,0.0,86.66514587,375.1240234,4.0,43.0,2021-10-18 19:58:56,21.14999962,21.14999962,0.330000013,1020.0,2.730000019,4.210000038,298.0,2021-10-18 11:52:32,2021-10-18 22:56:00,19,True,EASY
6171054343,2021-10-26 20:07:32,2649,15.47,10.16049957,2468,18.29286385,6.270530701,44.33955002,59.93954849,146.1000061,185.5,16.6684761,-0.10080339,102.4842377,282.0181885,6.0,65.0,2021-10-26 19:58:56,14.46000004,14.46000004,0.469999999,1015.599976,3.710000038,5.260000229,338.0,2021-10-26 12:01:04,2021-10-26 22:45:20,20,True,NORMAL
6431301254,2021-12-26 18:53:24,10818,41.2,10.16049957,10007,10.39179707,4.117877483,87.30950165,87.30950165,153.5,185.5,26.32788849,0.0,87.11764526,972.041687,7.0,319.0,2021-12-26 17:59:28,10.68000031,10.68000031,0.639999986,1018.099976,0.879999995,1.769999981,17.0,2021-12-26 12:56:32,2021-12-26 22:21:52,31,True,HARD
6447072083,2021-12-30 14:28:32,2726,9.49,10.16049957,2330,10.56406212,4.076222897,76.62241364,73.82240295,151.6000061,186.3999939,9.161722183,0.029481133,94.77965546,246.2329254,,,2021-12-30 14:00:32,6.920000076,6.920000076,0.930000007,1013.0,1.00999999,1.870000005,96.0,2021-12-30 12:58:40,2021-12-30 22:24:00,30,False,
6448429957,2021-12-30 20:00:39,2157,9.39,10.16049957,1895,12.93798828,4.95853281,74.63788605,77.337883,151.6000061,186.3999939,38.54252625,-0.028734349,118.1591949,249.6615143,5.0,34.0,2021-12-30 20:01:04,10.59000015,10.59000015,0.850000024,1011.0,1.779999971,3.630000114,218.0,2021-12-30 12:58:40,2021-12-30 22:24:00,41,False,NORMAL
